encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,dead_duration,cleanses,above90%,log,role
Vale Guardian,False,True,152,Styx.3278,Catalyst,31306,24.625,99.653,76.422,99.966,90.682,3.634,14.929,0.984,0.986,2.327,142618,214.379409790039,0,0,0,81.2627291242363,"https://dps.report/5FvL-20231205-223018_vg
",DPS
Gorseval the Multifarious,False,True,147,Sniperius.5623,Soulbeast,31317,24.321,99.039,99.748,97.326,99.373,0,0,0,0,1.177,78588,221.867416381836,0,0,2,97.7635782747604,"https://dps.report/takY-20231127-192238_gors
",DPS
Conjured Amalgamate CM,True,True,170,Thomas.4208,Herald,31412,24.831,100,99.43,92.163,94.665,6.537,16.932,89.239,2.114,2.684,43699,94.1818771362305,0,0,2,78.9137380191693,"https://dps.report/LlX3-20231122-223239_ca
",qDPS
Sabetha the Saboteur,False,True,214,MORTthroughLIFE.9284,Virtuoso,31436,24.157,99.452,98.851,99.452,96.869,0,19.217,0,0,0,221117,129.98176574707,0,0,4,89.1891891891892,"https://dps.report/x5N4-20231127-192950_sab
",DPS
Qadim the Peerless,False,False,103,Nopiki.8352,Virtuoso,31471,19.008,94.925,91.214,55.168,64.785,0,6.97,0,0,0,37303,399.342346191406,1,0,3,90.8914728682171,"https://dps.report/l7kQ-20231203-162203_qpeer
",DPS
Mursaat Overseer CM,True,True,116,Hea.8675,Scourge,31499,23.818,98.392,97.262,96.882,23.084,4.243,0,0,0,2.74,75860,139.863311767578,0,0,11,84.6905537459283,"https://dps.report/6TC2-20231126-173608_mo
",DPS
Sabetha the Saboteur,False,True,214,Hea.8675,Scourge,31700,24.726,99.915,95.828,98.402,99.763,2.243,0,0,0,0,119958,116.960144042969,0,0,53,87.10407239819,"https://dps.report/x5N4-20231127-192950_sab
",DPS
Mursaat Overseer,False,True,83,Montgomery.1624,Scourge,31781,24.773,98.949,99.416,99.104,86.044,4.557,0,0,0,0,48662,99.068473815918,0,0,13,92.4050632911392,"https://dps.report/v4Ux-20231203-173526_mo
",DPS
Cairn CM,True,True,92,Zerumi.5120,Virtuoso,31864,23.382,96.547,96.533,97.453,83.98,0,14.421,0,0,0,53440,152.549072265625,0,0,2,91.8552036199095,"https://dps.report/WP5B-20231112-173836_cairn
",DPS
Soulless Horror CM,True,False,187,KingHenne.9837,Virtuoso,31886,22.205,99.171,70.525,72.582,85.602,0,17.285,0,0,0,241143,144.826629638672,0,0,28,91.9426048565122,"https://dps.report/QuNv-20231129-193420_sh
",DPS
Cairn CM,True,True,89,Arikashin.2675,Virtuoso,31893,24.867,99.031,98.669,99.102,92.524,0,19.231,0,0,0,65859,192.63786315918,0,0,0,90.7621247113164,"https://dps.report/9oG1-20231121-222649_cairn
",DPS
Mursaat Overseer CM,True,True,136,Asgaard.1738,Virtuoso,31954,24.214,99.692,46.353,98.757,69.037,0,15.546,0,0,7.144,127860,115.754364013672,0,0,0,81.974921630094,"https://dps.report/xHEI-20231127-202259_mo
",DPS
Conjured Amalgamate CM,True,True,168,smile.7285,Chronomancer,31958,19.243,98.795,95.344,99.722,84.557,4.05,35.666,66.226,0,0,76133,80.7257232666016,1,0,0,81.1688311688312,"https://dps.report/uoLc-20231126-163224_ca
",qDPS
Sabetha the Saboteur,False,True,206,Nopiki.8352,Virtuoso,32010,23.827,98.857,95.889,95.251,43.189,0,15.489,0,0,0.117,157579,123.85228729248,0,0,35,78.7298387096774,"https://dps.report/6UqT-20231203-185532_sab
",DPS
Keep Construct CM,True,True,324,Sniperius.5623,Soulbeast,32057,24.779,99.477,100.005,99.172,99.073,0,0,0,0,1.224,197347,237.217712402344,0,0,8,96.8810916179337,"https://dps.report/yBfi-20231127-200427_kc
",DPS
Sabetha the Saboteur,False,True,197,Pelda.1896,Vindicator,32086,24.577,98.627,99.978,98.47,94.398,0,0,0,0,0,187323,126.556121826172,1,0,3,68.8679245283019,"https://dps.report/4Pj8-20231121-234512_sab
",DPS
Soulless Horror CM,True,True,210,Morg.8143,Mechanist,32091,22.031,93.355,95.19,95.282,86.667,0,0,0,0,0,294341,129.083389282227,0,0,4,81.2280701754386,"https://dps.report/a1wU-20231114-205018_sh
",DPS
Conjured Amalgamate CM,True,True,153,Arikashin.2675,Virtuoso,32112,24.204,98.697,100,100,89.766,0,20.075,0,0,0,74628,67.0134429931641,0,0,3,85.207100591716,"https://dps.report/ziiE-20231031-202555_ca
",DPS
Mursaat Overseer CM,True,True,126,MORTthroughLIFE.9284,Virtuoso,32196,23.845,99.116,98.879,97.399,86.969,0,13.005,0,0,2.464,125559,112.256103515625,0,0,2,73.0769230769231,"https://dps.report/n5aR-20231120-213352_mo
",DPS
Sabetha the Saboteur,False,True,193,Styx.3278,Catalyst,32241,24.527,98.92,98.403,98.506,90.999,1.418,18.746,0,0,7.711,61719,115.850898742676,0,0,0,99.7275204359673,"https://dps.report/wf64-20231114-224458_sab
",DPS
Mursaat Overseer CM,True,True,120,MrCamonkill.6419,Scourge,32263,24.455,99.834,99.712,98.942,95.295,4.268,0,0,0,0,80168,64.5268707275391,0,0,7,100,"https://dps.report/r63X-20231119-174800_mo
",DPS
Soulless Horror CM,True,True,163,SwyDie.5693,Scourge,32285,22.7,92.002,87.706,93.127,90.425,3.397,0,0,0,0.551,211330,137.233184814453,0,0,46,89.0995260663507,"https://dps.report/RFQL-20231122-214245_sh
",DPS
Cairn CM,True,True,92,Nopiki.8352,Virtuoso,32311,20.757,98.148,98.785,70.742,96.48,0,18.274,0,0,0,59101,189.198257446289,0,0,0,76.2396694214876,"https://dps.report/WP5B-20231112-173836_cairn
",DPS
Mursaat Overseer CM,True,True,107,Styx.3278,Specter,32343,24.011,98.558,98.934,97.938,2.981,1.108,23.562,0,0,0,66591,77.868034362793,0,0,0,85.9154929577465,"https://dps.report/TRMh-20231031-213101_mo
",DPS
Gorseval the Multifarious,False,True,148,Sniperius.5623,Reaper,32395,24.684,99.289,98.041,92.079,99.418,0,0,0,0,1.569,73902,228.802230834961,0,0,0,100,"https://dps.report/ia9k-20231106-191703_gors
",DPS
Mursaat Overseer CM,True,True,107,Tarasicodissa.7084,Virtuoso,32427,24.161,99.204,99.263,99.22,93.26,0,12.544,0,0,0,80381,78.2159118652344,0,0,0,100,"https://dps.report/TRMh-20231031-213101_mo
",DPS
Cairn CM,True,True,85,yelle.7165,Virtuoso,32435,23.918,99.071,97.67,99.463,79.342,0,19.726,0,0,0,50796,151.47200012207,0,0,0,92.9411764705882,"https://dps.report/KsTx-20231114-212725_cairn
",DPS
Conjured Amalgamate CM,True,True,161,Hea.8675,Herald,32461,24.465,99.234,95.512,95.062,88.598,6.44,0,83.322,0,0,36754,93.1892395019531,0,0,0,90.0432900432901,"https://dps.report/aiOv-20231129-201056_ca
",qDPS
Soulless Horror CM,True,True,163,MORTthroughLIFE.9284,Virtuoso,32464,24.046,99.388,99.277,96.612,92.281,0,22.511,0,0,2.096,138941,90.1698379516602,0,0,22,96.0233918128655,"https://dps.report/RFQL-20231122-214245_sh
",DPS
Soulless Horror CM,True,True,166,MrCamonkill.6419,Scourge,32468,24.528,99.506,96.524,97.92,98.137,4.682,0,0,0,0.277,168413,109.46858215332,0,0,13,87.7862595419847,"https://dps.report/Ixam-20231112-170619_sh
",DPS
Conjured Amalgamate CM,True,True,168,Hea.8675,Spellbreaker,32513,18.111,98.326,95.713,99.657,88.106,1.459,0,0,0,0,56576,85.2899475097656,0,0,0,86.4485981308411,"https://dps.report/uoLc-20231126-163224_ca
",DPS
Mursaat Overseer CM,True,True,126,Zerumi.5120,Virtuoso,32517,24.545,99.123,98.686,98.433,84.123,0,18.159,0,0,0,129137,83.3986434936523,0,0,36,90.531561461794,"https://dps.report/cV7x-20231112-174406_mo
",DPS
Cairn CM,True,True,82,Hea.8675,Scourge,32577,24.408,99.561,99.754,69.698,58.839,3.596,0,0,0,0,42024,157.179641723633,0,0,0,84.8942598187311,"https://dps.report/eizW-20231126-173242_cairn
",DPS
Sabetha the Saboteur,False,True,195,Styx.3278,Catalyst,32586,24.367,98.937,93.996,98.407,83.747,2.017,19.197,0,0,11.944,96308,126.463577270508,0,0,0,90.0136798905609,"https://dps.report/LFop-20231205-224447_sab
",DPS
Gorseval the Multifarious,False,True,133,Styx.3278,Catalyst,32594,24.386,98.531,98.453,99.36,69.035,3.99,16.284,3.382,3.946,13.693,89917,245.743377685547,0,0,0,84.0950639853748,"https://dps.report/WLW9-20231205-223928_gors
",DPS
Conjured Amalgamate CM,True,False,218,MrCamonkill.6419,Reaper,32621,22.095,99.201,99.01,91.313,62.604,0,0,0,0,0.55,170523,88.5867767333984,1,94.81,5,91.7582417582418,"https://dps.report/PZiy-20231112-163658_ca
",DPS
Sabetha the Saboteur,False,True,221,Sniperius.5623,Harbinger,32645,24.693,99.462,99.394,98.688,97.949,1.073,0,0,0,0,236365,97.3617630004883,1,0,2,75.1592356687898,"https://dps.report/wgL7-20231120-202849_sab
",DPS
Mursaat Overseer CM,True,True,126,MrCamonkill.6419,Scourge,32751,24.416,99.766,99.289,99.765,77.148,6.53,0,0.682,0,0,124223,74.6700897216797,0,0,6,80.0595238095238,"https://dps.report/cV7x-20231112-174406_mo
",DPS
Soulless Horror CM,True,True,173,yelle.7165,Virtuoso,32751,23.337,97.925,96.859,98.41,89.318,0,34.021,0,0,0.894,218799,131.068756103516,0,0,9,79.0486976217441,"https://dps.report/gSKe-20231121-215629_sh
",DPS
Soulless Horror CM,True,True,210,Styx.3278,Virtuoso,32784,22.959,98.361,97.504,94.667,95.547,0,21.874,0,0,0,285664,109.594718933105,0,0,16,85.6459330143541,"https://dps.report/a1wU-20231114-205018_sh
",DPS
Soulless Horror CM,True,False,183,Sniperius.5623,Mechanist,32824,22.73,94.405,85.531,87.838,88.76,0,0,0,0,0,216974,115.504150390625,2,12.11,2,83.3333333333333,"https://dps.report/cbhE-20231206-211546_sh
",DPS
Sabetha the Saboteur,False,True,195,yelle.7165,Virtuoso,32931,24.287,98.937,97.443,97.894,81.421,0,15.471,0,0,2.897,110944,140.343490600586,0,0,18,94.0944881889764,"https://dps.report/LFop-20231205-224447_sab
",DPS
Mursaat Overseer CM,True,True,120,Zerumi.5120,Virtuoso,32986,24.622,99.833,99.711,98.942,95.295,0,19.195,0,0,0,91032,89.3654937744141,0,0,5,100,"https://dps.report/r63X-20231119-174800_mo
",DPS
Conjured Amalgamate CM,True,True,153,Thomas.4208,Herald,33100,24.795,100,100,92.107,99.692,7.797,10.939,93.298,4.879,3.429,41151,114.499038696289,0,0,0,91.9491525423729,"https://dps.report/sBgh-20231206-203911_ca
",qDPS
Mursaat Overseer CM,True,True,109,Styx.3278,Specter,33105,23.227,98.578,97.483,98.7,,2.268,32.834,0,0,0,66928,91.9059295654297,0,0,0,87.6777251184834,"https://dps.report/LI4R-20231114-213057_mo
",DPS
Dhuum,False,False,158,I Know You Want Me.4627,Daredevil,33132,18.896,99.475,90.776,45.015,49.395,0,7.975,0,0,0,64170,544.064453125,0,0,3,96.4285714285714,"https://dps.report/J6ph-20231203-172208_dhuum
",DPS
Cairn CM,True,True,87,Nopiki.8352,Virtuoso,33160,24.149,99.84,96.1,71.031,63.537,0,19.121,0,0,0,47649,131.428802490234,0,0,2,90.6593406593407,"https://dps.report/5dtH-20231203-173228_cairn
",DPS
Keep Construct CM,True,True,289,Pelda.1896,Soulbeast,33226,24.545,98.947,99.365,99.171,97.923,0,0,0,0,15.634,223628,147.794784545898,0,0,4,91.68,"https://dps.report/Nk3k-20231121-230126_kc
",DPS
Cairn CM,True,True,92,Sniperius.5623,Mechanist,33244,23.483,96.997,79.343,92.484,96.44,0.715,0,0,0,0,72831,160.841186523438,0,0,0,76.1538461538462,"https://dps.report/PwBy-20231127-201822_cairn
",DPS
Mursaat Overseer CM,True,True,116,Zerumi.5120,Virtuoso,33372,24.382,98.364,94.487,96.883,15.672,0,21.735,0,0,0,86875,132.249099731445,0,0,6,99.1582491582492,"https://dps.report/6TC2-20231126-173608_mo
",DPS
Soulless Horror CM,True,True,190,KingHenne.9837,Virtuoso,33445,22.559,95.606,78.795,92.471,89.985,0,10.552,0,0,0.061,208644,140.196472167969,0,0,20,93.3558558558559,"https://dps.report/yZ41-20231129-193854_sh
",DPS
Sabetha the Saboteur,False,True,219,Sniperius.5623,Mechanist,33499,24.679,95.443,99.864,96.459,99.492,0,0,0,0,0.007,155572,122.522300720215,0,0,4,71.6165413533835,"https://dps.report/j75U-20231204-192417_sab
",DPS
Conjured Amalgamate CM,True,True,156,Zerumi.5120,Chronomancer,33533,19.484,99.032,96.066,98.97,51.341,0.082,23.586,0,0,0,29098,89.6135559082031,0,0,0,100,"https://dps.report/zz1G-20231112-164041_ca
",DPS
Sabetha the Saboteur,False,True,214,Sniperius.5623,Harbinger,33562,24.708,99.099,99.697,99.31,99.242,1.536,0,0,0,0,199351,122.344398498535,1,0,2,87.6146788990826,"https://dps.report/x5N4-20231127-192950_sab
",DPS
Soulless Horror CM,True,False,194,KingHenne.9837,Virtuoso,33563,23.557,96.126,76.919,94.516,82.309,0,23.288,0,0,1.501,365544,121.801971435547,2,7,4,76.5676567656766,"https://dps.report/ZKYc-20231129-193003_sh
",DPS
Sabetha the Saboteur,False,True,217,Sniperius.5623,Harbinger,33579,24.602,99.896,98.115,98.115,96.809,0.973,0,0,0,0,223763,105.695083618164,1,0,7,80.6593406593407,"https://dps.report/R5Kt-20231106-192407_sab
",DPS
Sabetha the Saboteur,False,True,216,smile.7285,Virtuoso,33598,24.44,99.171,99.171,98.048,98.36,0,18.546,0,0,0,212692,115.896591186523,0,0,21,93.8271604938272,"https://dps.report/moyp-20231119-190528_sab
",DPS
Mursaat Overseer CM,True,True,108,Morg.8143,Vindicator,33612,24.037,98.082,96.836,98.42,77.246,0.452,0,0,0,0,70756,52.4879112243652,0,0,0,95.9899749373434,"https://dps.report/t0fM-20231121-223044_mo
",DPS
Cairn CM,True,True,92,Asgaard.1738,Virtuoso,33612,23.827,99.879,99.437,99.316,97.434,0,8.938,0,0,0,66080,126.441200256348,0,0,0,79.1231732776618,"https://dps.report/PwBy-20231127-201822_cairn
",DPS
Gorseval the Multifarious,False,True,145,Sniperius.5623,Scrapper,33637,24.65,99.288,99.478,98.848,76.884,0,24.326,0,0,1.383,79399,228.315826416016,0,0,0,99.7319034852547,"https://dps.report/r4Q4-20231204-191636_gors
",DPS
Soulless Horror CM,True,True,183,ups.9017,Scourge,33642,23.526,96.442,90.369,96.782,92.441,4.062,0,0,0,0.014,158223,111.130104064941,0,0,20,96.9858156028369,"https://dps.report/xu4J-20231203-170253_sh
",DPS
Keep Construct CM,True,True,328,Montgomery.1624,Reaper,33658,23.041,98.503,95.803,95.723,72.129,0.108,0,0,0,0,220698,191.763854980469,1,0,0,76.2729124236253,"https://dps.report/abqX-20231203-180219_kc
",DPS
Keep Construct CM,True,True,307,Sniperius.5623,Soulbeast,33728,24.662,99.219,98.891,95.797,98.865,0,0,0,0,2.767,177103,250.74397277832,0,0,4,92.3847695390782,"https://dps.report/rSRQ-20231106-200634_kc
",DPS
Soulless Horror CM,True,True,166,Styx.3278,Virtuoso,33818,23.948,98.378,88.277,98.036,91.728,0,14.469,0,0,0.584,196282,102.378845214844,0,0,22,88.5342789598109,"https://dps.report/Lofy-20231205-205415_sh
",DPS
Mursaat Overseer CM,True,True,126,Nopiki.8352,Virtuoso,33957,23.488,99.116,98.879,91.703,58.449,0,26.194,0,0,1.839,122002,113.463668823242,0,0,2,72.0694645441389,"https://dps.report/n5aR-20231120-213352_mo
",DPS
Cairn CM,True,True,92,KingHenne.9837,Virtuoso,33958,23.798,99.487,95.803,99.745,87.95,0,15.233,0,0,0,70463,208.921691894531,0,0,1,91.8414918414918,"https://dps.report/Kbzi-20231204-201923_cairn
",DPS
Sabetha the Saboteur,False,True,184,yelle.7165,Virtuoso,34030,24.1,98.591,98.23,97.521,80.591,0,25.983,0,0,1.894,141204,137.19026184082,0,0,5,90.7330567081604,"https://dps.report/RBP2-20231031-224613_sab
",DPS
Soulless Horror CM,True,False,107,Sniperius.5623,Mechanist,34067,22.19,96.902,76.33,91.773,94.399,0,0,0,0,0,124929,131.667541503906,0,43.95,6,84,"https://dps.report/qGSO-20231206-210728_sh
",DPS
Cairn CM,True,True,82,Zerumi.5120,Virtuoso,34108,24.593,99.561,99.754,94.583,62.814,0,28.242,0,0,0,54707,127.060317993164,0,0,0,98.7012987012987,"https://dps.report/eizW-20231126-173242_cairn
",DPS
Gorseval the Multifarious,False,True,132,Pelda.1896,Vindicator,34110,24.64,98.643,98.309,99.304,93.623,0,0,0,0,0,78507,236.310012817383,0,0,0,86.9565217391304,"https://dps.report/0QXr-20231121-234003_gors
",DPS
Mursaat Overseer CM,True,True,109,yelle.7165,Virtuoso,34147,24.358,98.578,97.484,98.7,20.101,0,27.613,0,0,0,75703,93.1382141113281,0,0,0,100,"https://dps.report/LI4R-20231114-213057_mo
",DPS
Cairn CM,True,True,95,yelle.7165,Virtuoso,34155,24.19,98.918,96.228,99.209,57.373,0,18.763,0,0,0,36124,191.279235839844,0,0,0,87.2255489021956,"https://dps.report/SDPP-20231205-211917_cairn
",DPS
Cairn CM,True,True,83,yelle.7165,Virtuoso,34191,23.918,98.416,95.675,99.678,38.081,0,20.597,0,0,0,61023,149.216812133789,0,0,0,83.9816933638444,"https://dps.report/sHFU-20231031-212638_cairn
",DPS
Conjured Amalgamate CM,True,False,218,smile.7285,Chronomancer,34197,21.816,99.789,99.956,98.444,71.604,0.24,16.935,0,0,0.058,168541,75.8474884033203,2,71.81,0,64.0476190476191,"https://dps.report/PZiy-20231112-163658_ca
",DPS
Conjured Amalgamate CM,True,True,145,Arikashin.2675,Virtuoso,34323,24.601,95.419,98.724,100,95.633,0.027,31.225,0,0,0,76921,75.8088073730469,1,0,0,90.7801418439716,"https://dps.report/qgwo-20231114-202127_ca
",DPS
Mursaat Overseer CM,True,True,125,Hea.8675,Virtuoso,34344,24.53,98.831,96.954,97.323,96.489,0,13.984,0,0,3,88806,97.7831420898437,0,0,2,97.0670391061453,"https://dps.report/ZSWF-20231106-202404_mo
",DPS
Mursaat Overseer CM,True,True,107,Morg.8143,Mechanist,34359,23.658,98.558,98.934,97.938,16.018,0,0,0,0,0,76369,92.8958282470703,0,0,0,98.4756097560976,"https://dps.report/TRMh-20231031-213101_mo
",DPS
Soulless Horror CM,True,True,183,Nopiki.8352,Virtuoso,34505,22.839,96.238,96.72,96.72,85.798,0,15.656,0,0,0.206,190622,148.123794555664,0,0,28,88.8245033112583,"https://dps.report/xu4J-20231203-170253_sh
",DPS
Conjured Amalgamate CM,True,True,168,DARKstrider.3729,Daredevil,34626,17.418,98.795,88.698,99.722,93.889,0,30.221,0,0,0,29508,110.478584289551,0,0,5,95.9641255605381,"https://dps.report/uoLc-20231126-163224_ca
",DPS
Soulless Horror CM,True,True,145,Montgomery.1624,Scourge,34703,24.678,98.835,98.34,98.418,97.836,4.072,0,0,0,0,133175,98.2494583129883,0,0,11,94.5169712793734,"https://dps.report/HSYe-20231126-170508_sh
",DPS
Soulless Horror CM,True,True,166,Nopiki.8352,Virtuoso,34782,24.427,98.858,97.931,96.969,97.412,0,14.006,0,0,0.634,212191,115.334838867188,0,0,23,89.4505494505495,"https://dps.report/Ixam-20231112-170619_sh
",DPS
Mursaat Overseer CM,True,True,126,Nopiki.8352,Virtuoso,34788,24.716,99.124,96.333,99.765,98.374,0,15.446,0,0,0,122820,101.542213439941,0,0,4,92.4087591240876,"https://dps.report/cV7x-20231112-174406_mo
",DPS
Conjured Amalgamate CM,True,True,168,Expertus.5746,Chronomancer,34794,21.482,97.728,94.634,100,72.212,4.606,49.261,73.067,0,0,95859,87.983757019043,1,0,0,70.4678362573099,"https://dps.report/uoLc-20231126-163224_ca
",qDPS
Conjured Amalgamate CM,True,True,147,Irda.4105,Herald,34796,24.534,100,99.911,98.683,77.418,11.52,17.145,90.673,6.192,5.081,42109,86.213623046875,0,0,0,82.9268292682927,"https://dps.report/A22a-20231205-202519_ca
",qDPS
Conjured Amalgamate CM,True,True,178,Dova.4213,Willbender,34809,24.564,99.996,100,98.459,98.898,0.237,12.98,0,0,0,46558,101.539215087891,0,0,1,98.8636363636364,"https://dps.report/WR1a-20231115-201508_ca
",DPS
Soulless Horror CM,True,False,184,Sniperius.5623,Mechanist,34841,22.571,89.933,85.066,96.293,93.921,0,0,0,0,0,243084,92.3391647338867,1,8.86,4,78.0442804428044,"https://dps.report/IGTM-20231206-211134_sh
",DPS
Soulless Horror CM,True,True,166,Morg.8143,Mechanist,34845,22.814,96.949,87.752,96.347,80.196,0.236,0,0,0,0.301,215319,115.669258117676,0,0,5,88.6021505376344,"https://dps.report/Lofy-20231205-205415_sh
",DPS
Conjured Amalgamate CM,True,True,178,Hea.8675,Spellbreaker,34847,24.564,99.996,100,98.459,98.897,0.799,0,0,0,0,53459,88.6096420288086,0,0,0,85.3658536585366,"https://dps.report/WR1a-20231115-201508_ca
",DPS
Soulless Horror CM,True,True,173,Pelda.1896,Scourge,34866,23.104,96.704,97.804,93.347,93.054,4.728,0,0,0.498,0,177943,168.022598266602,0,0,31,92.6294820717131,"https://dps.report/gSKe-20231121-215629_sh
",DPS
Soulless Horror CM,True,True,166,yelle.7165,Virtuoso,34898,22.423,98.093,86.552,97.566,92.633,0,14.895,0,0,0.903,194365,144.193634033203,0,0,16,86.5654205607477,"https://dps.report/Lofy-20231205-205415_sh
",DPS
Mursaat Overseer,False,True,83,Nopiki.8352,Virtuoso,34907,24.642,99.281,99.727,95.583,99.281,0,9.186,0,0,0,57173,111.591217041016,0,0,4,95.748987854251,"https://dps.report/v4Ux-20231203-173526_mo
",DPS
Soulless Horror CM,True,True,163,AlnSedai.2793,Mirage,35015,23.083,97.51,96.74,96.613,95.985,0,18.967,0,0,1.359,161689,135.939788818359,0,0,6,93.5294117647059,"https://dps.report/RFQL-20231122-214245_sh
",DPS
Keep Construct CM,True,True,299,Zerumi.5120,Chronomancer,35219,23.779,96.082,96.726,97.279,88.182,0.021,17.381,0,0,0,249985,211.509201049805,0,91.65,8,89.2252894033838,"https://dps.report/NJvQ-20231119-182119_kc
",DPS
Mursaat Overseer,False,True,83,ups.9017,Scourge,35284,24.72,99.241,99.416,99.104,84.528,5.388,0,0,0,0,50396,70.2659301757813,0,0,6,93.9759036144578,"https://dps.report/v4Ux-20231203-173526_mo
",DPS
Cairn CM,True,True,89,Pelda.1896,Scourge,35304,24.744,99.481,98.669,99.103,92.524,5.103,0,0,0,0,72074,130.97087097168,0,0,1,99.5951417004049,"https://dps.report/9oG1-20231121-222649_cairn
",DPS
Mursaat Overseer CM,True,True,109,Morg.8143,Mechanist,35429,23.644,98.578,97.628,98.701,,0,0,0,0,0,76678,91.8826065063477,0,0,0,100,"https://dps.report/LI4R-20231114-213057_mo
",DPS
Keep Construct CM,True,True,299,smile.7285,Chronomancer,35467,23.795,98.177,98.03,98.81,56.748,0.07,14.707,0,0,0,294448,211.477127075195,1,61.62,7,73.5551663747811,"https://dps.report/NJvQ-20231119-182119_kc
",DPS
Soulless Horror CM,True,True,168,yelle.7165,Virtuoso,35548,23.692,99.906,92.633,99.338,89.817,0,13.968,0,0,1.285,234125,165.950546264648,0,0,36,84.0177580466149,"https://dps.report/fF9r-20231031-205639_sh
",DPS
Cairn CM,True,True,87,ups.9017,Scourge,35550,24.588,99.658,95.2,98.785,93.55,4.506,0,0,0,0,44064,96.7865447998047,0,0,2,97.8571428571429,"https://dps.report/5dtH-20231203-173228_cairn
",DPS
Mursaat Overseer CM,True,True,108,yelle.7165,Virtuoso,35687,24.217,98.569,96.836,98.42,36.453,0,28.666,0,0,0,77265,96.509162902832,0,0,0,95.6810631229236,"https://dps.report/t0fM-20231121-223044_mo
",DPS
