,encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,cleanses,above90%,boon_out,primary role,secondary_role
5,Slothasor,False,True,187.0,SwyDie.5693,Scourge,4998,20.002,92.828,77.383,76.018,82.702,1.851,0.0,0.0,0.0,0.031,144141,436.31170654296875,1,26,78.57142857142857,92.55,boon dps,
6,Slothasor,False,True,187.0,Sashyca.8172,Scourge,7381,19.346,83.128,86.014,86.774,82.222,4.635,0.0,0.732,54.062,35.028,203971,221.78590393066406,0,17,67.84565916398714,22149.35,dps,
7,Slothasor,False,True,187.0,smile.7285,Chronomancer,6459,17.532,88.261,80.288,73.712,54.377,0.018,11.208,0.0,0.0,0.0,149632,445.9778137207031,1,8,67.816091954023,561.3000000000001,dps,
8,Slothasor,False,True,187.0,DARKstrider.4250,Herald,8334,19.989,88.049,80.431,79.998,79.988,7.811,26.274,71.307,5.649,7.0,183211,130.00587463378906,0,9,81.35593220338983,32486.65,dps,
9,Slothasor,False,True,187.0,DARKstrider.3729,Daredevil,13883,20.964,88.476,92.818,85.332,87.193,0.0,16.649,0.0,0.0,0.0,144945,113.29519653320312,1,53,87.66666666666667,832.45,heal,
0,Xera,False,True,285.0,Taras.2159,Reaper,26,23.953,100.0,98.093,100.0,93.154,0.0,0.0,0.0,0.0,1.05,41584,525.016357421875,0,12,100.0,0.0,heal,
1,Xera,False,True,285.0,Zerumi.5120,Virtuoso,5,24.083,100.0,95.655,100.0,87.72,0.0,12.15,0.0,0.0,0.0,54584,473.45849609375,0,12,100.0,607.5,dps,
2,Xera,False,True,285.0,Lorker Prime.5842,Scourge,0,23.959,100.0,95.655,100.0,89.846,7.658,14.752,0.525,81.867,74.135,135151,611.3226928710938,0,117,0.0,34077.3,boon dps,
3,Xera,False,True,285.0,Expertus.5746,Herald,100,22.959,100.0,92.472,99.92,94.521,9.651,48.231,81.457,3.724,13.037,46412,526.165283203125,0,0,100.0,36966.5,dps,
4,Xera,False,True,285.0,MrCamonkill.6419,Scourge,15,24.03,100.0,93.83,95.295,92.779,2.466,0.0,0.262,0.0,0.0,65948,527.9678955078125,0,47,100.0,228.10000000000002,dps,
5,Xera,False,True,285.0,DARKstrider.4250,Herald,0,23.414,99.175,100.0,89.199,42.998,10.706,51.325,92.644,5.078,20.444,67528,549.1011962890625,0,0,0.0,42190.35,boon dps,
6,Xera,False,True,285.0,SwyDie.5693,Scourge,18,21.442,92.716,95.005,83.218,48.837,1.581,0.0,0.0,0.0,0.0,23102,2161.144287109375,0,7,100.0,79.05,dps,
7,Xera,False,True,285.0,DARKstrider.3729,Daredevil,105,21.62,95.745,95.817,93.704,41.553,0.0,11.854,0.0,0.0,0.0,59036,545.9104614257812,0,1,100.0,592.6999999999999,dps,
8,Xera,False,True,285.0,smile.7285,Chronomancer,14,22.071,97.145,100.0,89.85,60.601,0.011,10.805,0.0,0.0,0.0,84636,521.9847412109375,0,7,100.0,540.8,dps,
9,Xera,False,True,285.0,Sashyca.8172,Scourge,4,21.813,95.745,97.027,95.634,43.266,5.435,0.0,0.843,63.037,11.494,65139,560.232421875,1,17,100.0,25823.75,heal,
0,Keep Construct CM,True,True,299.0,Lorker Prime.5842,Scourge,2291,23.413,96.343,98.361,96.604,81.657,5.251,10.885,0.0,63.528,75.617,217982,276.6755065917969,0,163,90.39665970772442,26218.0,heal,
1,Keep Construct CM,True,True,299.0,Expertus.5746,Herald,23388,24.128,98.464,91.899,97.458,89.884,9.53,45.437,87.552,6.711,13.146,297435,171.10997009277344,0,1,87.63127187864644,40453.55,dps,
2,Keep Construct CM,True,True,299.0,Zerumi.5120,Chronomancer,25416,23.779,96.082,96.726,97.279,88.182,0.021,17.381,0.0,0.0,0.0,249985,211.5092010498047,0,8,89.2252894033838,870.1,boon dps,
3,Keep Construct CM,True,True,299.0,Taras.2159,Reaper,25706,24.518,99.084,99.1,97.529,95.559,0.0,0.0,0.0,0.0,5.245,230388,153.33412170410156,0,5,92.3076923076923,0.0,dps,
4,Keep Construct CM,True,True,299.0,MrCamonkill.6419,Scourge,20805,24.221,99.084,98.685,96.824,96.205,3.723,0.0,0.0,0.0,0.0,222759,157.10745239257812,0,76,88.56749311294766,186.15,dps,
5,Keep Construct CM,True,True,299.0,Sashyca.8172,Scourge,10396,22.774,97.841,92.181,95.707,72.482,5.57,0.0,0.0,63.127,21.453,230964,203.6258544921875,0,42,88.31168831168831,25529.3,boon dps,
6,Keep Construct CM,True,True,299.0,DARKstrider.3729,Daredevil,18301,22.138,98.083,94.706,96.836,63.252,0.0,19.289,0.0,0.0,3.358,227769,230.0019989013672,1,7,78.90818858560795,964.45,dps,
7,Keep Construct CM,True,True,299.0,smile.7285,Chronomancer,25303,23.795,98.177,98.03,98.81,56.748,0.07,14.707,0.0,0.0,0.0,294448,211.4771270751953,1,7,73.55516637478108,738.85,dps,
8,Keep Construct CM,True,True,299.0,SwyDie.5693,Scourge,16815,22.299,96.146,92.794,95.117,57.965,2.672,0.0,0.0,0.0,0.48,285904,285.1797790527344,2,31,64.97975708502024,133.6,dps,
9,Keep Construct CM,True,True,299.0,DARKstrider.4250,Herald,14656,23.771,97.221,94.834,97.606,77.965,9.519,33.318,92.436,5.681,4.6,281708,136.757568359375,0,0,87.74566473988439,41388.65,heal,
0,Deimos CM,True,True,375.0,Zerumi.5120,Virtuoso,619,24.172,98.293,99.131,98.68,81.1,0.0,9.844,0.0,0.0,0.0,116914,473.9854431152344,0,4,100.0,492.2,heal,
1,Deimos CM,True,True,375.0,Expertus.5746,Herald,0,24.724,99.024,99.514,99.25,92.888,10.214,32.459,78.87,5.753,6.529,256237,215.17213439941406,0,0,0.0,35982.85,dps,
2,Deimos CM,True,True,375.0,MrCamonkill.6419,Scourge,0,21.906,92.289,96.106,94.81,64.193,2.495,0.0,0.0,0.0,0.0,278497,386.31719970703125,2,2,0.0,124.75,boon dps,
3,Deimos CM,True,True,375.0,Taras.2159,Renegade,0,24.727,99.024,99.514,99.25,95.299,1.268,17.948,0.0,3.832,0.0,217561,178.6604766845703,0,2,0.0,2493.6,dps,
4,Deimos CM,True,True,375.0,Lorker Prime.5842,Scourge,0,23.973,99.024,98.872,99.25,94.491,3.079,10.367,0.0,59.769,56.496,252801,353.67913818359375,1,22,0.0,24579.9,dps,
5,Deimos CM,True,True,375.0,DARKstrider.4250,Herald,0,24.383,99.5,97.453,91.723,80.815,7.257,29.656,80.951,4.526,6.615,174192,240.5227508544922,0,1,0.0,36036.45,boon dps,
6,Deimos CM,True,True,375.0,DARKstrider.3729,Daredevil,0,23.496,99.282,95.544,89.983,98.316,0.0,12.752,0.0,0.0,0.0,99126,507.4287109375,0,2,0.0,637.6,dps,
7,Deimos CM,True,True,375.0,Sashyca.8172,Scourge,0,24.309,99.591,97.78,98.94,84.71,6.236,0.0,0.0,65.903,43.789,213138,186.62229919433594,0,7,0.0,26673.0,dps,
8,Deimos CM,True,True,375.0,SwyDie.5693,Scourge,0,24.011,99.591,95.716,95.288,92.16,3.05,0.0,0.0,0.0,0.51,345527,188.010009765625,2,4,0.0,152.5,dps,
9,Deimos CM,True,True,375.0,smile.7285,Soulbeast,0,8.244,99.591,10.137,9.496,98.066,0.0,0.0,0.0,0.0,0.0,396622,865.1375732421875,1,0,0.0,0.0,heal,
10,Deimos CM,True,True,375.0,Shackled Prisoner,Gadget,0,,,,,,0.0,0.0,0.0,0.0,0.0,267475,379.3690185546875,0,0,0.0,0.0,heal,
11,Deimos CM,True,True,375.0,Saul D'Alessio,NPC,0,10.426,52.193,6.824,53.452,25.75,0.0,0.0,0.0,0.0,0.0,0,358.5799255371094,0,0,0.0,0.0,dps,
0,Samarog CM,True,True,426.0,Zerumi.5120,Chronomancer,9093,24.691,99.253,97.785,99.723,96.914,0.004,11.034,0.0,0.0,0.0,117621,922.281005859375,0,1,93.08681672025723,551.9,heal,
1,Samarog CM,True,True,426.0,Expertus.5746,Herald,13865,24.883,99.664,97.789,99.896,98.392,8.472,39.429,86.22,7.017,9.935,251038,242.99603271484375,0,0,92.42273180458623,39689.85,dps,
2,Samarog CM,True,True,426.0,MrCamonkill.6419,Scourge,14252,24.385,99.664,92.576,99.742,94.997,3.13,0.0,0.0,0.0,0.0,260673,239.51194763183594,0,7,91.6955017301038,156.5,boon dps,
3,Samarog CM,True,True,426.0,Taras.2159,Renegade,5900,24.324,99.27,95.634,99.893,99.026,0.581,8.603,0.0,2.222,0.0,124308,511.76763916015625,0,0,89.8635477582846,1348.0,dps,
4,Samarog CM,True,True,426.0,Lorker Prime.5842,Scourge,1592,24.859,98.745,94.756,99.896,98.508,7.007,10.346,0.0,73.103,84.824,146204,252.30950927734375,0,16,99.39655172413794,30108.849999999995,dps,
5,Samarog CM,True,True,426.0,DARKstrider.4250,Herald,7605,24.616,99.999,93.479,98.395,54.546,8.397,27.552,75.222,5.016,7.713,255471,243.4895477294922,1,0,73.85892116182572,33892.649999999994,boon dps,
6,Samarog CM,True,True,426.0,smile.7285,Chronomancer,13408,23.382,99.099,87.215,98.218,50.707,0.012,15.995,0.0,0.0,0.0,278746,288.1741943359375,1,0,86.04898828541,800.3499999999999,dps,
7,Samarog CM,True,True,426.0,DARKstrider.3729,Daredevil,12879,24.602,99.664,92.264,98.395,78.438,0.0,18.832,0.0,0.0,0.0,203339,272.34088134765625,1,0,94.44444444444444,941.6,dps,
8,Samarog CM,True,True,426.0,Sashyca.8172,Scourge,6690,24.078,99.664,91.145,99.429,57.609,7.031,0.0,0.0,55.821,14.412,205272,278.4170837402344,0,3,87.866927592955,22679.95,dps,
9,Samarog CM,True,True,426.0,SwyDie.5693,Scourge,7927,24.467,99.53,85.988,98.178,63.79,1.743,0.0,0.0,0.0,0.0,232653,538.6188354492188,0,3,81.55619596541787,87.15,heal,
10,Samarog CM,True,True,426.0,smile.7285,Soulbeast,0,,,,,,0.0,0.0,0.0,0.0,0.0,0,24386.140625,0,0,0.0,0.0,heal,
0,Mursaat Overseer CM,True,True,120.0,Taras.2159,Renegade,27783,24.281,99.834,99.712,98.942,95.295,1.55,17.3,0.0,8.861,0.0,72635,70.97525024414062,0,0,99.48979591836735,4486.9,heal,
1,Mursaat Overseer CM,True,True,120.0,MrCamonkill.6419,Scourge,30610,24.455,99.834,99.712,98.942,95.295,4.268,0.0,0.0,0.0,0.0,80168,64.52687072753906,0,7,100.0,213.39999999999998,dps,
2,Mursaat Overseer CM,True,True,120.0,Zerumi.5120,Virtuoso,30185,24.622,99.833,99.711,98.942,95.295,0.0,19.195,0.0,0.0,0.0,91032,89.36549377441406,0,5,100.0,959.75,boon dps,
3,Mursaat Overseer CM,True,True,120.0,Expertus.5746,Herald,28877,24.365,99.834,99.712,98.942,95.294,10.792,30.862,99.174,9.01,0.036,76827,84.48731994628906,0,2,98.34368530020704,45356.3,dps,
4,Mursaat Overseer CM,True,True,120.0,Lorker Prime.5842,Scourge,3151,24.297,99.13,99.008,98.876,95.295,5.573,9.497,0.0,73.087,95.24,46651,111.5326156616211,0,32,100.0,29988.300000000003,dps,
5,Mursaat Overseer CM,True,True,120.0,DARKstrider.3729,Daredevil,27831,24.194,99.758,97.713,99.428,38.595,0.0,18.353,0.0,0.0,0.0,70001,62.746456146240234,0,0,100.0,917.6500000000001,boon dps,
6,Mursaat Overseer CM,True,True,120.0,SwyDie.5693,Scourge,28815,24.109,99.834,97.588,98.57,28.967,4.147,0.0,0.0,0.0,0.0,102243,113.99146270751953,0,4,93.44262295081967,207.35000000000002,dps,
7,Mursaat Overseer CM,True,True,120.0,DARKstrider.4250,Herald,22918,24.25,99.832,97.984,96.378,33.096,8.184,35.948,97.052,8.043,3.347,72701,74.1315689086914,0,4,100.0,44244.600000000006,dps,
8,Mursaat Overseer CM,True,True,120.0,smile.7285,Virtuoso,34706,24.059,99.833,97.281,96.378,38.697,0.0,16.716,0.0,0.0,0.0,88786,78.75911712646484,0,1,99.53775038520801,835.8000000000001,dps,
9,Mursaat Overseer CM,True,True,120.0,Sashyca.8172,Scourge,11792,23.813,98.347,95.626,94.2,33.978,7.788,0.0,0.0,64.419,27.286,62103,132.44432067871094,0,2,96.98275862068965,26157.0,heal,
0,Samarog CM,True,False,183.0,Zerumi.5120,Chronomancer,13896,23.538,97.814,98.919,98.569,86.257,0.056,17.787,0.0,0.0,0.0,138291,163.3323516845703,0,0,79.21052631578948,892.15,heal,
1,Samarog CM,True,False,183.0,Expertus.5746,Herald,10783,24.4,97.816,98.91,98.563,57.646,9.222,18.6,81.613,5.837,7.256,118993,186.31398010253906,1,0,88.0,36371.1,dps,
2,Samarog CM,True,False,183.0,MrCamonkill.6419,Scourge,9140,22.024,97.922,86.091,98.503,69.443,2.994,0.0,0.0,0.0,0.0,126636,242.9489288330078,0,2,75.64102564102564,149.70000000000002,boon dps,
3,Samarog CM,True,False,183.0,Taras.2159,Renegade,8025,22.606,97.687,97.672,96.32,86.915,1.36,15.873,0.0,6.343,0.0,87904,285.1690368652344,0,0,95.54317548746518,3398.8500000000004,dps,
4,Samarog CM,True,False,183.0,Lorker Prime.5842,Scourge,1381,23.193,98.015,92.206,98.569,97.204,5.274,8.074,0.0,60.415,63.535,89685,252.90423583984375,0,5,100.0,24833.4,dps,
5,Samarog CM,True,False,183.0,DARKstrider.4250,Herald,5271,24.402,99.225,94.79,97.356,65.025,9.614,31.913,76.434,5.475,7.41,150857,238.24583435058594,1,0,92.39766081871345,34839.95,boon dps,
6,Samarog CM,True,False,183.0,smile.7285,Chronomancer,14020,22.94,99.262,81.503,96.182,63.487,0.08,12.322,0.0,0.0,0.0,147931,227.46722412109375,0,0,79.14798206278027,620.0999999999999,dps,
7,Samarog CM,True,False,183.0,DARKstrider.3729,Daredevil,12549,23.456,99.266,89.941,98.588,89.678,0.387,24.201,0.0,0.0,3.916,57287,159.67991638183594,0,1,100.0,1229.4,dps,
8,Samarog CM,True,False,183.0,Sashyca.8172,Scourge,4958,23.327,99.203,84.901,97.91,63.358,3.446,0.0,0.0,55.04,25.881,98817,276.5525207519531,0,1,79.19463087248322,22188.3,dps,
9,Samarog CM,True,False,183.0,SwyDie.5693,Scourge,7308,22.168,99.166,76.606,84.58,65.881,2.018,0.0,0.0,0.0,0.0,145619,306.8311462402344,1,0,72.54901960784314,100.89999999999999,heal,
0,Cairn CM,True,True,96.0,Zerumi.5120,Virtuoso,31094,23.989,99.26,96.549,97.448,85.757,0.0,14.238,0.0,0.0,0.0,52787,181.66265869140625,0,0,98.49785407725322,711.9,heal,
1,Cairn CM,True,True,96.0,Expertus.5746,Herald,25315,23.591,99.4,96.733,99.186,86.119,11.103,27.42,83.244,9.328,1.883,41742,134.2742156982422,0,0,91.08635097493037,38954.950000000004,dps,
2,Cairn CM,True,True,96.0,MrCamonkill.6419,Scourge,28450,23.051,99.4,96.733,97.618,86.119,3.487,0.0,0.0,0.0,0.0,42678,158.4537811279297,0,1,100.0,174.35,boon dps,
3,Cairn CM,True,True,96.0,Taras.2159,Renegade,26805,23.501,99.4,96.427,99.186,67.993,2.445,20.767,0.0,0.0,0.0,37472,136.3632049560547,0,0,98.63013698630137,1160.6,dps,
4,Cairn CM,True,True,96.0,Lorker Prime.5842,Scourge,1662,22.449,97.857,63.176,94.768,41.2,1.613,0.0,0.0,62.072,73.798,53056,538.3798828125,0,7,42.10526315789474,24909.45,dps,
5,Cairn CM,True,True,96.0,DARKstrider.4250,Herald,10863,24.054,100.049,86.104,98.16,54.427,8.195,32.755,78.774,4.387,14.39,47234,275.2709045410156,0,0,72.84482758620689,35311.9,boon dps,
6,Cairn CM,True,True,96.0,DARKstrider.3729,Daredevil,21164,22.534,100.049,86.104,98.159,60.507,0.0,18.052,0.0,0.0,0.0,42829,114.83499908447266,0,0,81.81818181818181,902.6,dps,
7,Cairn CM,True,True,96.0,smile.7285,Virtuoso,31093,24.532,99.984,87.113,97.991,55.786,0.0,16.24,0.0,0.0,0.0,45375,193.40809631347656,0,0,89.37644341801386,811.9999999999999,dps,
8,Cairn CM,True,True,96.0,Sashyca.8172,Scourge,11892,24.091,100.049,86.104,97.533,62.392,4.827,0.0,0.0,70.976,11.597,37142,228.20135498046875,0,1,78.01047120418848,28631.75,dps,
9,Cairn CM,True,True,96.0,SwyDie.5693,Scourge,16825,21.676,99.905,76.355,97.756,46.02,2.383,0.0,0.0,0.0,0.0,78256,439.79815673828125,1,1,58.26086956521739,119.15,heal,
0,Dhuum,False,True,328.0,Zerumi.5120,Virtuoso,13917,22.043,98.14,88.911,62.568,85.633,0.0,9.547,0.0,0.0,0.183,157110,472.0468444824219,0,1,85.1063829787234,477.35,heal,
1,Dhuum,False,True,328.0,MrCamonkill.6419,Scourge,11451,23.332,98.594,94.133,76.75,88.422,1.845,0.0,0.0,0.0,0.549,149469,376.3218688964844,0,8,79.84084880636605,92.25,dps,
2,Dhuum,False,True,328.0,Lorker Prime.5842,Druid,814,19.632,93.939,50.49,66.061,90.301,9.447,17.739,0.0,47.121,67.592,158413,652.1321411132812,0,7,73.46938775510205,20207.7,boon dps,
3,Dhuum,False,True,328.0,Expertus.5746,Herald,13028,23.725,98.959,97.714,87.692,91.772,6.465,25.832,75.086,3.88,12.118,175453,279.89971923828125,1,0,89.900426742532,33201.25,dps,
4,Dhuum,False,True,328.0,Taras.2159,Renegade,10474,23.541,98.965,91.641,77.692,83.395,1.123,10.561,0.0,5.173,0.0,130557,398.1463928222656,0,0,81.93146417445483,2653.4,dps,
5,Dhuum,False,True,328.0,DARKstrider.4250,Herald,6417,19.253,95.404,95.855,61.815,60.031,6.654,35.618,65.739,4.564,11.912,143584,539.9696044921875,0,0,86.58280922431865,30234.800000000007,boon dps,
6,Dhuum,False,True,328.0,smile.7285,Virtuoso,14649,19.866,92.523,82.32,71.721,51.27,0.0,9.556,0.0,0.0,0.152,162238,379.9927062988281,0,0,87.4583795782464,477.79999999999995,dps,
7,Dhuum,False,True,328.0,DARKstrider.3729,Daredevil,11247,21.447,96.75,90.377,87.475,73.039,0.0,9.492,0.0,0.0,0.304,135805,337.6568603515625,0,2,89.70588235294117,474.6,dps,
8,Dhuum,False,True,328.0,Sashyca.8172,Scourge,3350,18.439,85.71,74.078,86.151,51.162,1.727,0.0,0.0,50.137,14.793,155934,540.2116088867188,0,3,92.25146198830409,20141.149999999998,dps,
9,Dhuum,False,True,328.0,SwyDie.5693,Scourge,11494,19.602,96.123,83.228,58.689,68.013,1.793,0.0,0.0,0.0,0.0,184910,378.6552429199219,0,7,72.21006564551422,89.64999999999999,heal,
0,Dhuum CM,True,False,237.0,Zerumi.5120,Virtuoso,10569,20.738,93.929,85.388,69.04,73.695,0.0,7.73,0.0,0.0,0.221,253084,471.7345275878906,0,0,86.04651162790698,386.5,heal,
1,Dhuum CM,True,False,237.0,MrCamonkill.6419,Scourge,8301,21.911,93.87,92.104,60.958,67.049,2.36,0.0,0.0,0.0,0.626,231751,392.8570556640625,0,16,88.0,118.0,dps,
2,Dhuum CM,True,False,237.0,Lorker Prime.5842,Druid,675,14.142,70.076,35.524,45.166,86.502,6.584,11.656,0.0,30.537,58.358,127245,712.7149047851562,0,6,80.0,13126.8,boon dps,
3,Dhuum CM,True,False,237.0,Expertus.5746,Herald,10101,22.592,92.758,97.103,80.738,84.548,6.526,13.97,66.905,3.812,6.9,394954,404.0076904296875,0,0,82.12435233160622,29311.6,dps,
4,Dhuum CM,True,False,237.0,Taras.2159,Renegade,6557,23.178,97.369,96.842,66.35,72.069,0.263,11.745,0.0,10.48,0.0,150900,360.7563781738281,0,0,61.688311688311686,4792.4,dps,
5,Dhuum CM,True,False,237.0,DARKstrider.4250,Herald,3093,19.175,99.847,83.424,49.917,42.708,5.141,24.645,49.812,3.892,3.373,126264,693.1211547851562,0,0,38.62433862433863,22970.9,boon dps,
6,Dhuum CM,True,False,237.0,smile.7285,Virtuoso,11092,21.106,96.411,81.283,60.841,46.19,0.0,6.821,0.0,0.0,0.214,280848,386.36883544921875,0,0,67.04761904761905,341.05,dps,
7,Dhuum CM,True,False,237.0,DARKstrider.3729,Daredevil,5432,21.543,96.474,81.886,69.132,43.642,0.273,13.603,0.0,0.0,4.336,153286,526.843505859375,0,0,87.34693877551021,693.8,dps,
8,Dhuum CM,True,False,237.0,Sashyca.8172,Scourge,2231,18.351,86.49,71.595,88.808,47.716,2.282,3.965,0.0,29.402,7.796,106550,553.16357421875,0,2,95.96273291925466,12073.150000000001,dps,
9,Dhuum CM,True,False,237.0,SwyDie.5693,Scourge,5061,16.742,93.85,60.014,45.858,34.646,1.215,0.0,0.0,0.0,1.224,144939,640.6040649414062,0,7,74.6376811594203,60.75000000000001,heal,
0,Soulless Horror CM,True,True,174.0,Lorker Prime.5842,Scourge,2076,22.676,94.906,88.886,94.93,96.844,4.508,5.549,0.0,56.515,96.562,262123,226.6497344970703,0,49,84.11552346570397,23108.850000000002,heal,
1,Soulless Horror CM,True,True,174.0,Taras.2159,Renegade,26975,24.541,99.601,94.269,99.117,97.967,2.082,20.024,0.0,0.0,0.0,169271,100.49162292480469,0,7,93.35793357933579,1105.3000000000002,dps,
2,Soulless Horror CM,True,True,174.0,MrCamonkill.6419,Scourge,27305,24.161,96.084,98.381,97.767,97.967,4.084,0.0,0.0,0.988,0.0,195048,95.145263671875,0,13,98.49246231155779,599.4,boon dps,
3,Soulless Horror CM,True,True,174.0,Zerumi.5120,Druid,3220,23.181,99.601,98.381,99.117,97.94,5.562,17.622,0.0,29.338,1.157,164355,111.53789520263672,0,68,88.26291079812206,12894.400000000001,dps,
4,Soulless Horror CM,True,True,174.0,Expertus.5746,Harbinger,28441,24.553,99.601,98.446,99.087,97.986,5.049,37.425,94.497,4.02,0.719,208991,92.58899688720703,0,4,90.12875536480686,41530.5,dps,
5,Soulless Horror CM,True,True,174.0,DARKstrider.4250,Herald,16188,23.019,99.624,98.138,98.401,97.667,10.964,32.409,94.036,8.781,4.574,187520,110.13688659667969,0,6,87.85211267605634,43295.450000000004,boon dps,
6,Soulless Horror CM,True,True,174.0,smile.7285,Virtuoso,34710,23.968,98.722,97.05,97.601,96.133,0.0,14.937,0.0,0.0,0.0,287058,138.22447204589844,0,12,73.00215982721382,746.85,dps,
7,Soulless Horror CM,True,True,174.0,DARKstrider.3729,Daredevil,25399,24.466,99.386,98.495,98.401,97.667,0.0,20.18,0.0,0.0,0.0,134819,100.40535736083984,0,59,89.85915492957747,1009.0,dps,
8,Soulless Horror CM,True,True,174.0,Sashyca.8172,Scourge,12285,24.057,96.703,98.197,98.663,95.936,5.522,0.0,0.0,69.692,43.838,330779,145.6384735107422,0,20,63.03724928366762,28152.9,dps,
9,Soulless Horror CM,True,True,174.0,SwyDie.5693,Scourge,25237,22.765,95.592,96.725,94.582,95.512,4.268,0.0,1.095,0.0,0.329,235426,121.43636322021484,0,24,83.58585858585859,651.4,heal,
0,Qadim,False,True,379.0,Zerumi.5120,Virtuoso,4929,20.363,97.618,84.914,84.212,75.151,0.0,11.879,0.0,0.0,0.0,169766,912.4146728515625,0,2,91.17647058823529,593.9499999999999,heal,
1,Qadim,False,True,379.0,Lorker Prime.5842,Scourge,470,24.074,98.623,98.869,100.0,96.175,3.558,13.703,0.0,57.101,58.856,128964,654.35595703125,0,57,100.0,23703.45,dps,
2,Qadim,False,True,379.0,Expertus.5746,Herald,7697,24.877,100.0,100.0,100.0,100.0,7.573,23.755,77.426,5.259,12.177,153409,602.7158813476562,0,0,84.08488063660478,34640.4,boon dps,
3,Qadim,False,True,379.0,MrCamonkill.6419,Scourge,5974,24.266,100.0,100.0,100.0,87.764,3.009,0.0,0.0,0.267,0.379,200962,573.4641723632812,0,19,81.89300411522633,257.25,dps,
4,Qadim,False,True,379.0,Taras.2159,Renegade,5742,18.463,100.0,71.602,79.599,73.144,1.079,8.375,0.0,3.195,0.0,96140,866.9937744140625,0,2,95.67198177676538,1750.6999999999998,dps,
5,Qadim,False,True,379.0,smile.7285,Daredevil,6529,17.82,100.0,79.276,71.907,61.881,0.44,12.731,0.0,0.0,4.179,124873,904.1993408203125,0,2,98.73737373737374,658.55,boon dps,
6,Qadim,False,True,379.0,DARKstrider.4250,Herald,5276,22.809,100.0,96.839,90.663,83.015,6.406,30.8,60.138,4.903,3.356,131523,691.4894409179688,0,1,88.15165876777252,27876.7,dps,
7,Qadim,False,True,379.0,SwyDie.5693,Scourge,5975,23.126,99.015,95.945,99.316,84.657,2.289,0.0,0.0,0.0,7.874,146409,653.2186889648438,0,20,100.0,114.45,dps,
8,Qadim,False,True,379.0,DARKstrider.3729,Deadeye,5784,11.982,77.391,48.578,52.647,72.042,0.014,5.533,0.0,0.0,0.0,122780,1699.10546875,0,2,100.0,277.35,dps,
9,Qadim,False,True,379.0,Sashyca.8172,Scourge,1850,23.989,92.833,100.0,99.905,85.062,3.492,0.0,0.0,51.524,32.819,136765,572.7864379882812,0,23,100.0,20784.2,heal,
0,Qadim CM,True,False,153.0,Zerumi.5120,Virtuoso,5524,24.026,99.941,99.941,99.941,96.391,0.0,17.898,0.0,0.0,0.0,135869,535.35595703125,1,1,100.0,894.9,heal,
1,Qadim CM,True,False,153.0,Lorker Prime.5842,Scourge,469,24.505,99.992,99.992,99.992,88.256,3.517,12.544,0.0,53.874,55.426,94632,749.3931884765625,1,15,100.0,22352.65,dps,
2,Qadim CM,True,False,153.0,Expertus.5746,Herald,7176,24.941,99.993,99.993,99.993,88.257,7.527,22.287,81.444,8.429,15.982,133298,640.3334350585938,1,0,100.0,37439.9,boon dps,
3,Qadim CM,True,False,153.0,MrCamonkill.6419,Scourge,5458,23.701,99.98,99.98,99.98,86.859,2.516,0.0,0.0,0.0,0.0,131689,512.1629028320312,1,12,92.55319148936171,125.8,dps,
4,Qadim CM,True,False,153.0,Taras.2159,Renegade,5288,17.113,99.991,69.766,84.474,52.291,2.195,8.822,0.0,10.866,0.0,46259,1013.9215087890625,0,0,71.1864406779661,4897.25,dps,
5,Qadim CM,True,False,153.0,smile.7285,Daredevil,6220,13.952,93.019,60.261,58.562,37.865,0.0,6.942,0.0,0.0,0.0,33573,1073.935546875,0,0,92.16867469879519,347.1,boon dps,
6,Qadim CM,True,False,153.0,DARKstrider.4250,Herald,4641,24.534,99.992,99.429,99.992,87.815,6.528,40.785,68.428,4.114,3.618,87276,647.8134155273438,1,1,100.0,31382.45,dps,
7,Qadim CM,True,False,153.0,SwyDie.5693,Scourge,5422,24.131,99.973,99.438,99.973,83.894,2.486,0.0,0.0,0.0,11.194,164008,501.7686462402344,1,13,95.1048951048951,124.30000000000001,dps,
